, (发行人) O-> (股份有限公司), (发行人) O-> (依法设立), (发行人) O-> (持续经营), (发行人) O-> (3 年以上), (发行人) O-> (组织机构), (发行人) O-> (健全), (发行人) O-> (运行良好), (发行人) O-> (相关机构), (发行人) O-> (人员), (发行人) O-> (依法履行职责), (发行人) O-> (会计基础工作), (发行人) O-> (规范), (发行人) O-> (财务状况 ∨ 经营成果 ∨ 现金流量), (发行人) O-> (公允), (发行人) O-> (注册会计师), (发行人) O-> (出具), (发行人) O-> (审计报告), (发行人) O-> (标准), (发行人) O-> (无保留意见), (发行人) O-> (内部控制制度), (发行人) O-> (被有效执行), (发行人) O-> (运行效率), (发行人) O-> (合法合规), (发行人) O-> (财务报告), (发行人) O-> (可靠性), (发行人) O-> (内部控制鉴证报告), (发行人) O-> (无保留结论), (发行人) O-> (业务完整), (发行人) O-> (具有), (发行人) O-> (能力), (发行人) O-> (直接面向市场独立持续经营), (发行人) F-> (担保 ∨ 诉讼 ∨ 仲裁), (发行人) F-> (重大偿债风险), (发行人) F-> (重大权属纠纷), (发行人) F-> (主要资产 ∨ 核心技术 ∨ 商标), (发行人) F-> (重大不利影响的事项), (发行人) P-> (申请在本所科创板上市), (发行人) O-> (预计市值不低于人民币10亿元最近两年净利润均为正且累计净利润不低于人民币5000万元或者预计市值不低于人民币10亿元最近一年净利润为正且营业收入不低于人民币1亿元 ∨ 预计市值不低于人民币15亿元最近一年营业收入不低于人民币2亿元且最近三年累计研发投入占最近三年累计营业收入的比例不低于15% ∨ 预计市值不低于人民币20亿元最近一年营业收入不低于人民币3亿元且最近三年经营活动产生的现金流量净额累计不低于人民币1亿元 ∨ 预计市值不低于人民币30亿元且最近一年营业收入不低于人民币3亿元 ∨ 预计市值不低于人民币40亿元主要业务或产品需经国家有关部门批准市场空间大目前已取得阶段性成果医药行业企业需至少有一项核心产品获准开展二期临床试验其他符合科创板定位的企业需具备明显的技术优势并满足相应条件), (发行人) O-> (高新技术产业), (发行人) O-> (战略性新兴产业), (发行人) P-> (最近3年累计研发投入占最近3年累计营业收入比例5%以上或者最近3年研发投入金额累计在6000万元以上其中软件企业最近3年累计研发投入占最近3年累计营业收入比例10%以上 ∨ 形成主营业务收入的发明专利（含国防专利）5项以上软件企业除外 ∨ 最近3年营业收入复合增长率达到20%或者最近一年营业收入金额达到3亿元采用审核规则第二十二条第二款第（五）项上市标准申报科创板发行上市的发行人除外), (发行人) P-> (拥有的核心技术经国家主管部门认定具有国际领先引领作用或者对于国家战略具有重大意义 ∨ 作为主要参与单位或者核心技术人员作为主要参与人员获得国家自然科学奖国家科技进步奖国家技术发明奖并将相关技术运用于主营业务 ∨ 独立或者牵头承担与主营业务和核心技术相关的国家重大科技专项项目 ∨ 依靠核心技术形成的主要产品（服务）属于国家鼓励支持和推动的关键设备关键产品关键零部件关键材料等并实现了进口替代 ∨ 形成核心技术和主营业务收入相关的发明专利（含国防专利）合计50项以上), (发行人) O-> (符合), (发行人) O-> (招股说明书内容与格式准则的要求), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人) F-> (贪污 ∨ 贿赂 ∨ 侵占财产 ∨ 挪用财产 ∨ 破坏社会主义市场经济秩序), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (贪污), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (贿赂), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (侵占财产), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (挪用财产), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (破坏社会主义市场经济秩序), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (欺诈发行), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (重大信息披露违法), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (国家安全), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (公共安全), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (生态安全), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (生产安全), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (公众健康安全), (发行人 ∧ 发行人 ∧ 控股股东 ∧ 发行人 ∧ 实际控制人 ∧ 最近 3 年内) F-> (重大违法行为), (本所 ∧ （二）发行人的保荐人或者签字保荐代表人证券服务机构或者相关签字人员因首次公开发行并上市上市公司发行证券并购重组业务涉嫌违法违规或者其他业务涉嫌违法违规且对市场有重大影响被中国证监会立案调查或者被司法机关侦查尚未结案) O-> (中止发行上市审核), (本所 ∧ （三）发行人的保荐人证券服务机构被中国证监会依法采取限制业务活动责令停业整顿指定其他机构托管或者接管等监管措施尚未解除) O-> (中止发行上市审核), (本所 ∧ （四）发行人的签字保荐代表人证券服务机构相关签字人员被中国证监会依法采取市场禁入限制证券从业资格等监管措施尚未解除) O-> (中止发行上市审核), (本所 ∧ （五）保荐人或者签字保荐代表人证券服务机构或者相关签字人员被本所实施一定期限内不接受其出具的相关文件的纪律处分尚未解除) O-> (中止发行上市审核), (本所 ∧ （六）发行上市申请文件中记载的财务资料已过有效期需要补充提交) O-> (中止发行上市审核), (本所 ∧ （七）发行人及保荐人主动要求中止审核理由正当并经本所同意) O-> (中止发行上市审核), (本所 ∧ 被立案调查或者被司法机关立案侦查尚未结案) O-> (中止发行上市审核), (本所 ∧ 发行上市申请文件内容存在重大缺陷严重影响投资者理解和本所审核) O-> (终止发行上市审核), (本所 ∧ 发行人撤回发行上市申请或者保荐人撤销保荐) O-> (终止发行上市审核), (本所 ∧ 发行人未在规定时限内回复本所审核问询或者未对发行上市申请文件作出解释说明补充修改) O-> (终止发行上市审核), (本所 ∧ 发行上市申请文件被认定存在虚假记载误导性陈述或者重大遗漏) O-> (终止发行上市审核), (本所 ∧ 发行人阻碍或者拒绝本所依法实施的检查) O-> (终止发行上市审核), (本所 ∧ 发行人及其关联方以不正当手段严重干扰本所发行上市审核工作) O-> (终止发行上市审核), (本所 ∧ 发行人的法人资格终止) O-> (终止发行上市审核), (本所 ∧ 本规则第六十四条第一款规定的中止审核情形未能在三个月内消除或者未能在本规则第六十五条规定的时限内完成相关事项) O-> (终止发行上市审核), (本所 ∧ 本所审核不通过) O-> (终止发行上市审核), (公司) P-> (首次公开发行新股), (相关机构 ∧ 人员) O-> (依法履行职责), (控股股东 ∧ 实际控制人 ∧ 其他企业 ∧ 其控制) F-> (同业竞争), (控股股东 ∧ 实际控制人 ∧ 其他企业 ∧ 其控制) F-> (对发行人构成重大不利影响), (控股股东 ∧ 实际控制人 ∧ 其他企业 ∧ 其控制) F-> (关联交易), (控股股东 ∧ 实际控制人 ∧ 其他企业 ∧ 其控制) F-> (严重影响独立性 ∨ 显失公平), (主营业务 ∧ 董事 ∧ 高级管理人员 ∧ 核心技术人员 ∧ 最近 2 年内) F-> (重大不利变化), (实际控制人 ∧ 最近 2 年) F-> (重大权属纠纷), (实际控制人 ∧ 最近 2 年) F-> (导致控制权可能变更), (实际控制人 ∧ 最近 2 年) F-> (变更), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (中国证监会 ∨ 司法机关 ∨ 中国证监会), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (中国证监会 ∨ 司法机关 ∨ 立案调查), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (中国证监会 ∨ 司法机关 ∨ 涉嫌违法违规), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (中国证监会 ∨ 立案侦查 ∨ 中国证监会), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (中国证监会 ∨ 立案侦查 ∨ 立案调查), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (中国证监会 ∨ 立案侦查 ∨ 涉嫌违法违规), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (中国证监会 ∨ 涉嫌犯罪 ∨ 中国证监会), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (中国证监会 ∨ 涉嫌犯罪 ∨ 立案调查), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (中国证监会 ∨ 涉嫌犯罪 ∨ 涉嫌违法违规), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (行政处罚 ∨ 司法机关 ∨ 中国证监会), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (行政处罚 ∨ 司法机关 ∨ 立案调查), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (行政处罚 ∨ 司法机关 ∨ 涉嫌违法违规), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (行政处罚 ∨ 立案侦查 ∨ 中国证监会), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (行政处罚 ∨ 立案侦查 ∨ 立案调查), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (行政处罚 ∨ 立案侦查 ∨ 涉嫌违法违规), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (行政处罚 ∨ 涉嫌犯罪 ∨ 中国证监会), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (行政处罚 ∨ 涉嫌犯罪 ∨ 立案调查), (董事 ∧ 监事 ∧ 高级管理人员 ∧ 最近 3 年内) F-> (行政处罚 ∨ 涉嫌犯罪 ∨ 涉嫌违法违规), 
科美诊断技术股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, -1, 1, -1, 1, 1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, -1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
精英数智科技股份有限公司科创板首次公开发行股票招股说明书（上会稿）.pdf, 1, -1, 1, 1, 1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
精英数智科技股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, -1, 1, -1, 1, 1, -1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
精进电动科技股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, 1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, -1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
紫泉能源技术股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, 1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
绍兴兴欣新材料股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, -1, 1, -1, 1, 1, -1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, -1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
罗克佳华科技集团股份有限公司科创板首次公开发行股票招股说明书（上会稿）.pdf, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
罗克佳华科技集团股份有限公司科创板首次公开发行股票招股说明书（注册稿）.pdf, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
罗克佳华科技集团股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
罗普特科技集团股份有限公司科创板首次公开发行股票招股说明书（上会稿）.pdf, 1, -1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, 1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
罗普特科技集团股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, -1, 1, -1, -1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
美埃（中国）环境科技股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, 1, 1, -1, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
聚辰半导体股份有限公司科创板首次公开发行股票招股说明书（上会稿）.pdf, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
聚辰半导体股份有限公司科创板首次公开发行股票招股说明书（注册稿）.pdf, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
聚辰半导体股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, -1, 1, 1, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
腾景科技股份有限公司科创板首次公开发行股票招股说明书（上会稿）.pdf, 1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
腾景科技股份有限公司科创板首次公开发行股票招股说明书（注册稿）.pdf, 1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
腾景科技股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
艾索信息股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, 1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
芯原微电子（上海）股份有限公司科创板首次公开发行股票招股说明书（上会稿）.pdf, 1, 1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
芯原微电子（上海）股份有限公司科创板首次公开发行股票招股说明书（注册稿）.pdf, 1, 1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
芯原微电子（上海）股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, 1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
芯海科技（深圳）股份有限公司科创板首次公开发行股票招股说明书（上会稿）.pdf, 1, -1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
芯海科技（深圳）股份有限公司科创板首次公开发行股票招股说明书（注册稿）.pdf, 1, -1, 1, 1, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
芯海科技（深圳）股份有限公司科创板首次公开发行股票招股说明书（申报稿）.pdf, 1, -1, 1, -1, -1, 1, -1, -1, 1, -1, -1, 1, -1, 1, 1, 1, 1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, 1, 1, 1, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, -1, -1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
